#
# This file created with command: /sw/opt/R/3.2.2/bin/Rscript /cluster/gjb_lab/pschofield/Projects/grna_dag/Github_cleanup/DE_tool_scripts/bayseq.R /cluster/gjb_lab/pschofield/scratch/NOBACK//bayseq/bayseq_package_default//R_exprsFile.txt /cluster/gjb_lab/pschofield/scratch/NOBACK//bayseq/bayseq_package_default//R_phenoFile.txt "                      "/cluster/gjb_lab/pschofield/scratch/NOBACK//bayseq/bayseq_package_default.db
# Output created at: 08:07:38
GeneID	log2foldchange	significance	WT	Snf2	GeneName	Description	Chromosome	Start	End	Strand
YJL150W	0.234465253637023	0.130229162337879	0.85	1	YJL150W	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	X	137123	137425	1
YML047W-A	0.423352767490847	0.130357985202038	1.73	2.32	YML047W-A	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	XIII	179893	180258	1
YHL009W-B	-0.137306178145238	0.130486785167894	80.41	73.11	YHL009W-B	Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes 	VIII	85909	91318	1
YHL002C-A	0	0.130615607480103	0.59	0.59	YHL002C-A	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	VIII	102587	103075	-1
tL(CAA)K	-0.0465425859370302	0.130744431708828	0.63	0.61	tL(CAA)K	Leucine tRNA (tRNA-Leu), predicted by tRNAscan-SE analysis 	XI	458557	458670	1
YDR521W	-0.0951572330403399	0.130873261993644	1.41	1.32	YDR521W	Dubious ORF that overlaps YDR520C; mutant increases expression of PIS1 and RPL3 in glycerol 	IV	1483141	1483476	1
YPL192C	-0.0668712974589583	0.131002058608229	59.39	56.7	PRM3	Pheromone-regulated protein required for nuclear envelope fusion during karyogamy; localizes to the outer face of the nuclear membrane; interacts with Kar5p at the spindle pole body 	XVI	182655	183056	-1
tG(UCC)O	0.222392421336448	0.131130819784871	0.12	0.14	SUF1	Glycine tRNA (tRNA-Gly), predicted by tRNAscan-SE analysis; can mutate to suppress +1 frameshift mutations in glycine codons 	XV	110962	111033	-1
YGL229C	-0.0104515673392421	0.131259556687487	263.22	261.32	SAP4	Protein required for function of the Sit4p protein phosphatase, member of a family of similar proteins that form complexes with Sit4p, including Sap155p, Sap185p, and Sap190p 	VII	64503	66959	-1
YMR157C	0.0495826094996851	0.13138826301647	335.76	347.5	AIM36	Protein of unknown function; null mutant displays reduced respiratory growth and elevated frequency of mitochondrial genome loss; the authentic, non-tagged protein is detected in purified mitochondria in high-throughput studies 	XIII	571277	572044	-1
YDR290W	-0.0965732596950528	0.131516937709767	1.39	1.3	YDR290W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF RTT103 	IV	1039370	1039699	1
YOR214C	0.121476632248506	0.131645599608667	6.83	7.43	YOR214C	Putative protein of unknown function; YOR214C is not an essential gene 	XV	745593	746303	-1
YLR445W	-0.22650852980868	0.131774223853802	3.51	3	YLR445W	Putative protein of unknown function; transcription is regulated by Ume6p and induced in response to alpha factor 	XII	1024189	1024837	1
YCR049C	-0.139274788602128	0.131902834674606	1.63	1.48	YCR049C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	III	211871	212317	-1
YEL075W-A	-0.204183622846962	0.132031487310537	10.76	9.34	YEL075W-A	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	V	4870	5481	1
tE(UUC)I	-0.259087221317131	0.13216011743791	0.73	0.61	tE(UUC)I	Glutamate tRNA (tRNA-Glu), predicted by tRNAscan-SE analysis; thiolation of uridine at wobble position (34) requires Ncs6p 	IX	370417	370488	1
YIL059C	0.0402809045202668	0.132288725242851	15.54	15.98	YIL059C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YIL060W 	IX	246550	246915	-1
YDR005C	-0.0202082928597744	0.132417294105285	567.95	560.05	MAF1	Highly conserved negative regulator of RNA polymerase III; binds to the N-terminal domain of the Rpc160p subunit of Pol III to prevent closed-complex formation; localization and activity are regulated by phosphorylation, mediated by TORC1, protein k /.../A, and Sch9p; localizes to cytoplasm during vegetative growth and translocates to the nucleus and nucleolus under stress conditions 	IV	456836	458103	-1
YKL183C-A	-0.0565835283663676	0.132545834210084	18.46	17.75	YKL183C-A	Putative protein of unknown function; identified by fungal homology and RT-PCR 	XI	98395	98607	-1
YCL050C	-2.42819700816493e-05	0.132674335086323	2376.59	2376.55	APA1	Diadenosine 5',5''-P1,P4-tetraphosphate phosphorylase I (AP4A phosphorylase), involved in catabolism of bis(5'-nucleosidyl) tetraphosphates; has similarity to Apa2p 	III	37836	38801	-1
YDL019C	0.0588640407040469	0.132802834649517	1635	1703.09	OSH2	Member of an oxysterol-binding protein family with seven members in S. cerevisiae; family members have overlapping, redundant functions in sterol metabolism and collectively perform a function essential for viability 	IV	417663	421514	-1
snR5	-0.0119832967648091	0.132931317077473	33.85	33.57	SNR5	H/ACA box small nucleolar RNA (snoRNA); guides pseudouridylation of large subunit (LSU) rRNA at positions U1004 and U1124 	XV	842403	842606	1
YDR241W	0.13355261177735	0.133059762098251	38.56	42.3	BUD26	Dubious open reading frame, unlikely to encode a protein; not conserved in closely related Saccharomyces species; 1% of ORF overlaps the verified gene SNU56; diploid mutant displays a weak budding pattern phenotype in a systematic assay 	IV	945151	945438	1
YER152W-A	0.110182917750423	0.133188215578963	0.63	0.68	YER152W-A	Dubious ORF unlikely to encode a functional protein, based on available experimental and comparative sequence data 	V	473485	474051	1
YJL220W	-0.00377175388920841	0.133316674185508	3.83	3.82	YJL220W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified gene YJL221C/FSP2 	X	18243	18695	1
YJL086C	-0.0624640869466535	0.133445101685107	3.54	3.39	YJL086C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified genes YJL085W/EXO70 and YJL087C/TRL1 	X	272478	272846	-1
YEL053W-A	-0.14573049642952	0.13357349773545	5.1	4.61	YEL053W-A	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified gene YEL054C 	V	52908	53255	1
YHR214C-E	0.0443941193584531	0.133701869898385	3.2	3.3	YHR214C-E	Putative protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching 	VIII	551200	551499	-1
YDR340W	0.0498485494505615	0.133830207762313	5.12	5.3	YDR340W	Putative protein of unknown function 	IV	1150881	1151183	1
YKL131W	-0.251242038274044	0.133958511983408	4.63	3.89	YKL131W	Dubious ORF unlikely to encode a functional protein, based on available experimental and comparative sequence data 	XI	194478	194999	1
YBR285W	0.0218990378460357	0.134086791314695	101.34	102.89	YBR285W	Putative protein of unknown function; YBR285W is not an essential gene 	II	773922	774356	1
YHR213W	-0.131101316417968	0.134215056745708	14.39	13.14	YHR213W	Possible pseudogene; has similarity to Flo1p, which is a lectin-like protein involved in flocculation 	VIII	539151	539747	1
YBL100C	-0.188833463992377	0.134343315897931	38.88	34.11	YBL100C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; almost completely overlaps the 5' end of ATP1 	II	36989	37303	-1
YPL102C	-0.0581029545635683	0.134471571180329	0.76	0.73	YPL102C	Dubious open reading frame, not conserved in closely related Saccharomyces species; deletion mutation enhances replication of Brome mosaic virus in S. cerevisiae, but this is likely due to effects on the overlapping gene ELP4 	XVI	360003	360305	-1
YMR024W	0.0381380620552343	0.134599823002637	598.78	614.82	MRPL3	Mitochondrial ribosomal protein of the large subunit 	XIII	321875	323047	1
YGR025W	0.238531976476878	0.134728072110848	34.54	40.75	YGR025W	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	VII	532639	532941	1
tH(GUG)H	-0.149747119504682	0.134856290555208	0.71	0.64	tH(GUG)H	Histidine tRNA (tRNA-His), predicted by tRNAscan-SE analysis 	VIII	62755	62826	1
tF(GAA)P2	0.0365258760251142	0.134984474139344	0.78	0.8	tF(GAA)P2	Phenylalanine tRNA (tRNA-Phe), predicted by tRNAscan-SE analysis 	XVI	622540	622631	-1
tR(UCU)E	-0.211504105193712	0.135112635200858	0.66	0.57	tR(UCU)E	Arginine tRNA (tRNA-Arg), predicted by tRNAscan-SE analysis; one of 11 nuclear tRNA genes containing the tDNA-anticodon UCU (converted to mcm5-UCU in the mature tRNA), decodes AGA codons into arginine, one of 19 nuclear tRNAs for arginine 	V	138666	138737	1
tK(UUU)D	-0.296981737757131	0.135240765113339	2.15	1.75	tK(UUU)D	Lysine tRNA (tRNA-Lys), predicted by tRNAscan-SE analysis; thiolation of uridine at wobble position (34) requires Ncs6p 	IV	359577	359672	1
YLR216C	0.0508038030394162	0.135368901477491	1670.95	1730.84	CPR6	Peptidyl-prolyl cis-trans isomerase (cyclophilin), catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues; binds to Hsp82p and contributes to chaperone activity 	XII	572096	573211	-1
tE(UUC)G1	-0.0428130835389732	0.135497001576472	1.71	1.66	SOE1	Glutamate tRNA (tRNA-Glu), predicted by tRNAscan-SE analysis; thiolation of uridine at wobble position (34) requires Ncs6p; can mutate to become a missense suppressor tRNA that inserts glutamate residues at lysine codons; target of K. lactis zymocin 	VII	328583	328654	1
YJR133W	0.03151284258967	0.135625066982615	404.83	413.77	XPT1	Xanthine-guanine phosphoribosyl transferase, required for xanthine utilization and for optimal utilization of guanine 	X	672991	673620	1
tA(AGC)L	0.190331212104149	0.135753093082608	0.78	0.89	tA(AGC)L	Alanine tRNA (tRNA-Ala), predicted by tRNAscan-SE analysis; one of 11 nuclear tRNA genes containing the tDNA-anticodon AGC (converted to IGC in the mature tRNA), decodes GCU and GCC codons into alanine, one of 16 nuclear tRNAs for alanine 	XII	656934	657006	-1
YOL161C	0.0949298400158504	0.135881083442271	14.85	15.86	PAU20	Protein of unknown function, member of the seripauperin multigene family encoded mainly in subtelomeric regions; expression induced by low temperature and also by anaerobic conditions; induced during alcoholic fermentation 	XV	11549	11911	-1
YGR034W	-0.0114030997666439	0.136009073521951	10186.88	10106.68	RPL26B	Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl26Ap and has similarity to E. coli L24 and rat L26 ribosomal proteins; binds to 5.8S rRNA 	VII	555812	556672	1
tK(UUU)G1	0.317970081318679	0.136137053720782	0.73	0.91	tK(UUU)G1	Lysine tRNA (tRNA-Lys), predicted by tRNAscan-SE analysis; thiolation of uridine at wobble position (34) requires Ncs6p 	VII	115488	115583	1
YJL015C	-0.164088492720864	0.13626501310152	22.51	20.09	YJL015C	Dubious open reading frame unlikely to encode a functional protein; expression if heat-inducible; located in promoter region of essential CCT3 gene encoding a subunit of the cytosolic chaperonin Cct ring complex, overlaps ORF YJL016W 	X	407142	407426	-1
tS(GCU)L	0.338801913451758	0.136392946223725	0.68	0.86	unknown	none	XII	784354	784453	1
YKL147C	0.160936218215058	0.136520879974928	1.61	1.8	YKL147C	Dubious open reading frame, unlikely to encode a protein; not conserved in closely related Saccharomyces species; partially overlaps the verified gene AVT3 	XI	171551	172168	-1
YDL179W	-0.0526445083088655	0.136648799961631	193.12	186.2	PCL9	Cyclin, forms a functional kinase complex with Pho85p cyclin-dependent kinase (Cdk), expressed in late M/early G1 phase, activated by Swi5p 	IV	138291	139205	1
YHR047C	-0.0391827482440313	0.136776705299559	936.78	911.68	AAP1	Arginine/alanine aminopeptidase, overproduction stimulates glycogen accumulation 	VIII	198740	201310	-1
tM(CAU)M	0.0227200765000834	0.136904575380962	0.63	0.64	EMT4	Methionine tRNA (tRNA-Met), functions in translational elongation; not involved in translational initiation; predicted by tRNAscan-SE analysis 	XIII	572883	572955	-1
YPL049C	0.04036917706102	0.137032452325222	2400.54	2468.66	DIG1	MAP kinase-responsive inhibitor of the Ste12p transcription factor, involved in the regulation of mating-specific genes and the invasive growth pathway; related regulators Dig1p and Dig2p bind to Ste12p 	XVI	462481	463839	-1
YOR365C	0.111919677014002	0.137160305675215	88.39	95.52	YOR365C	Putative protein of unknown function; YOR365C is not an essential protein 	XV	1023461	1025572	-1
YML068W	0.0482038922968799	0.137288161911453	364.66	377.05	ITT1	Protein that modulates the efficiency of translation termination, interacts with translation release factors eRF1 (Sup45p) and eRF3 (Sup35p) in vitro, contains a zinc finger domain characteristic of the TRIAD class of proteins 	XIII	137550	138944	1
YKL165C-A	-0.138752069947194	0.137415986783072	5.78	5.25	YKL165C-A	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	XI	135790	136023	-1
tM(CAU)O2	-0.0174874267288411	0.137543791612024	0.83	0.82	EMT2	Methionine tRNA (tRNA-Met), functions in translational elongation; not involved in translational initiation; predicted by tRNAscan-SE analysis 	XV	976421	976493	1
YMR326C	1.8073549220576	0.13767157437621	0.02	0.07	YMR326C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; overlaps the telomere on the right arm of chromosome 13 	XIII	923494	923802	-1
YCL074W	1.8073549220576	0.137799317845181	0.02	0.07	YCL074W	Pseudogene: encodes fragment of Ty Pol protein 	III	2824	3750	1
tK(CUU)C	1.8073549220576	0.137927022037252	0.02	0.07	tK(CUU)C	Lysine tRNA (tRNA-Lys), predicted by tRNAscan-SE analysis; a small portion is imported into mitochondria via interaction with mt lysyl-tRNA synthetase Msk1p and is necessary to decode AAG codons at high temperature, when base modification of mt-enco /.../NA-Lys is reduced 	III	151284	151356	-1
YPL106C	0.0439854404429064	0.138054696835363	10090.15	10402.52	SSE1	ATPase that is a component of the heat shock protein Hsp90 chaperone complex; binds unfolded proteins; member of the heat shock protein 70 (HSP70) family; localized to the cytoplasm 	XVI	350194	352275	-1
YLR061W	0.204649599201461	0.138182347995904	11.22	12.93	RPL22A	Protein component of the large (60S) ribosomal subunit, has similarity to Rpl22Bp and to rat L22 ribosomal protein 	XII	263194	263948	1
YFR056C	0.114393632278027	0.138309986024284	11.27	12.2	YFR056C	Dubious open reading frame unlikely to encode a protein based on available experimental and comparative sequence data; partially overlaps the uncharacterized gene YFR055W 	VI	263957	264325	-1
YLR040C	0.0423713485918332	0.138437637825016	130.85	134.75	YLR040C	Putative protein of unknown function; localizes to the cell wall; predicted to be a GPI-attached protein; upregulated by Mcm1p-Alpha1p transcription factor; partially overlaps the dubious ORF YLR041W; YLR040C is not essential 	XII	228908	229582	-1
YPR177C	0.84799690655495	0.138565256780501	0.05	0.09	YPR177C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the 5' end of the essential PRP4 gene encoding a component of the U4/U6-U5 snRNP complex 	XVI	892313	892684	-1
YJL182C	-0.0622842782543424	0.138692872512252	0.71	0.68	YJL182C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps uncharacterized ORF YJL181W 	X	85435	85752	-1
YJL120W	-0.199024314712026	0.138820463653623	9.39	8.18	YJL120W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified gene YJL121C/RPE1; deletion confers sensitivity to GSAO 	X	191022	191345	1
snR39B	-0.124635909945425	0.138948068384801	23.44	21.5	SNR39B	C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position G805 	VII	366374	366469	-1
YLR400W	0.157515189647916	0.139075641865593	19.07	21.27	YLR400W	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	XII	922063	922536	1
YCR106W	0.0463560617808896	0.13920320618228	133.83	138.2	RDS1	Zinc cluster transcription factor involved in conferring resistance to cycloheximide 	III	310958	313456	1
YOL166W-A	Inf	0.139330743465287	0	0.05	YOL166W-A	Identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching 	XV	585	740	1
YCL068C	-0.11812736177786	0.139458249064002	39.05	35.98	YCL068C	Putative protein of unknown function 	III	11503	12285	-1
YER020W	-0.067906567307153	0.139585740337417	1736.24	1656.41	GPA2	Nucleotide binding alpha subunit of the heterotrimeric G protein that interacts with the receptor Gpr1p, has signaling role in response to nutrients; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery 	V	195168	196517	1
YGL215W	-0.0389279293433399	0.13971320306969	1241.83	1208.77	CLG1	Cyclin-like protein that interacts with Pho85p; has sequence similarity to G1 cyclins PCL1 and PCL2 	VII	87981	89339	1
Q0110	0.362570079384708	0.139840646940714	0.07	0.09	BI2	Mitochondrial mRNA maturase with a role in splicing, encoded by both exon and intron sequences of partially processed COB mRNA 	Mito	36540	38579	1
tY(GUA)M2	0.362570079384708	0.139968051725482	0.07	0.09	SUP8	Tyrosine tRNA (tRNA-Tyr), predicted by tRNAscan-SE analysis; can mutate to suppress ochre nonsense mutations 	XIII	837928	838016	1
tK(CUU)G2	0.362570079384708	0.140095417472476	0.07	0.09	tK(CUU)G2	Lysine tRNA (tRNA-Lys), predicted by tRNAscan-SE analysis; a small portion is imported into mitochondria via interaction with mt lysyl-tRNA synthetase Msk1p and is necessary to decode AAG codons at high temperature, when base modification of mt-enco /.../NA-Lys is reduced 	VII	185714	185786	-1
snR74	0.101695397069351	0.140222771732783	3.56	3.82	SNR74	C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of small subunit (SSU) rRNA at position A28 	XIII	298138	298225	1
YPL251W	0.0329773224462728	0.14035008698062	1.73	1.77	YPL251W	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps 5' end of the verified, essential gene YAH1/YPL252C 	XVI	73625	73927	1
YKR033C	-Inf	0.140477371906415	0.05	0	YKR033C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified gene DAL80 	XI	506879	507304	-1
tT(AGU)J	-0.485426827170242	0.140604625835925	0.07	0.05	tT(AGU)J	Threonine tRNA (tRNA-Thr), predicted by tRNAscan-SE analysis 	X	59100	59172	-1
YIL066W-A	0.261386552952312	0.140731853920494	1.46	1.75	YIL066W-A	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	IX	237366	237809	1
YER053C-A	-0.0858471806113765	0.140859068131033	5.02	4.73	YER053C-A	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum 	V	260933	261046	-1
YOR197W	-0.016200327047125	0.140986247275051	2214.68	2189.95	MCA1	Putative cysteine protease similar to mammalian caspases; involved in regulation of apoptosis upon H2O2 treatment; contributes to clearance of insoluble protein aggregates during normal growth; may be involved in cell cycle progression 	XV	717086	718384	1
YER079C-A	-0.132103536007345	0.14111340618355	0.8	0.73	YER079C-A	Dubious open reading frame unlikely to encode a protein, partially overlaps uncharacterized ORF YER080W 	V	319902	320240	-1
YCR068W	-0.0138570940315197	0.141240560475786	365.1	361.61	ATG15	Lipase required for intravacuolar lysis of autophagic bodies and Cvt bodies; targeted to intravacuolar vesicles during autophagy via the multivesicular body (MVB) pathway 	III	237214	238776	1
YCR087W	-0.0313641709093351	0.141367683045115	0.93	0.91	YCR087W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps uncharacterized gene YCR087C-A; YCR087W is not an essential gene 	III	263976	264491	1
snR73	0	0.14149477199626	0.8	0.8	SNR73	C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position C2959 	XIII	298307	298412	1
tR(UCU)J1	-0.0186156781673471	0.141621849627023	0.78	0.77	tR(UCU)J1	Arginine tRNA (tRNA-Arg), predicted by tRNAscan-SE analysis; one of 11 nuclear tRNA genes containing the tDNA-anticodon UCU (converted to mcm5-UCU in the mature tRNA), decodes AGA codons into arginine, one of 19 nuclear tRNAs for arginine 	X	355374	355445	1
YMR216C	-0.00151072210023209	0.141748916232551	812.15	811.3	SKY1	SR protein kinase (SRPK) involved in regulating proteins involved in mRNA metabolism and cation homeostasis; similar to human SRPK1 	XIII	698811	701039	-1
YPL205C	-0.135953072186535	0.141875948732255	51.15	46.55	YPL205C	Hypothetical protein; deletion of locus affects telomere length 	XVI	163922	164266	-1
YPL026C	0.0578329476193999	0.142002955391153	645.46	671.86	SKS1	Putative serine/threonine protein kinase; involved in the adaptation to low concentrations of glucose independent of the SNF3 regulated pathway 	XVI	500675	502183	-1
YBL006C	-0.0353238129959236	0.14212992961351	811.17	791.55	LDB7	Component of the RSC chromatin remodeling complex; interacts with Rsc3p, Rsc30p, Npl6p, and Htl1p to form a module important for a broad range of RSC functions 	II	216587	217129	-1
YDL080C	-0.00694502701112302	0.1422568685499	549.73	547.09	THI3	Probable alpha-ketoisocaproate decarboxylase, may have a role in catabolism of amino acids to long-chain and complex alcohols; required for expression of enzymes involved in thiamine biosynthesis 	IV	310642	312471	-1
YBL037W	-0.0460567737440362	0.142383777335463	505.73	489.84	APL3	Alpha-adaptin, large subunit of the clathrin associated protein complex (AP-2); involved in vesicle mediated transport 	II	147209	150286	1
YGL030W	-0.0315073618113451	0.142510684965019	21325.32	20864.64	RPL30	Protein component of the large (60S) ribosomal subunit, has similarity to rat L30 ribosomal protein; involved in pre-rRNA processing in the nucleolus; autoregulates splicing of its transcript 	VII	439091	439638	1
YAL018C	0.123574685118533	0.142637589957063	2.46	2.68	YAL018C	Putative protein of unknown function 	I	118564	119541	-1
snR81	0.121241274079684	0.142764465515257	28.63	31.14	SNR81	H/ACA box small nucleolar RNA (snoRNA); guides pseudouridylation of large subunit (LSU) rRNA at position U1052, constitutive pseudouridylation of U2 snRNA (LSR1) at position 42, and stress-induced U2 pseudouridylation at position 93 	XV	234346	234546	1
snR52	0.00786211777297042	0.142891304078955	1.83	1.84	SNR52	C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position U2921 and small subunit (SSU) rRNA at position A420 	V	431129	431220	-1
YFR036W-A	0.515514572563579	0.143018111784422	7.66	10.95	YFR036W-A	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified gene RSC8 	VI	227451	228101	1
YCR095W-A	0.032276403023756	0.143144896922124	11.05	11.3	YCR095W-A	Putative protein of unknown function 	III	289639	289797	1
snR189	0.104506959648598	0.14327164551248	9.85	10.59	SNR189	H/ACA box small nucleolar RNA (snoRNA); guides pseudouridylation of large subunit (LSU) rRNA at position U2735 and small subunit (SSU) rRNA at position U466 	III	178610	178798	-1
snR77	-0.161234041178268	0.143398357386779	13.24	11.84	SNR77	C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of small subunit (SSU) rRNA at position U578 	XIII	297506	297593	1
YER134C	0.0411129272877001	0.143525036896551	188.88	194.34	YER134C	Magnesium-dependent acid phosphatase, member of the haloacid dehalogenase superfamily; non-essential gene 	V	437267	437803	-1
YPL190C	-0.0523518384082542	0.143651684046737	1617.98	1560.32	NAB3	Single stranded RNA binding protein; subunit of Nrd1 complex (Nrd1p-Nab3p-Sen1p); acidic ribonucleoprotein; required for termination of non-poly(A) transcripts and efficient splicing 	XVI	185317	187725	-1
tK(CUU)J	0	0.143778309213287	0.07	0.07	tK(CUU)J	Lysine tRNA (tRNA-Lys), predicted by tRNAscan-SE analysis; a small portion is imported into mitochondria via interaction with mt lysyl-tRNA synthetase Msk1p and is necessary to decode AAG codons at high temperature, when base modification of mt-enco /.../NA-Lys is reduced 	X	414966	415038	1
tA(AGC)M1	0	0.143904895746986	0.07	0.07	tA(AGC)M1	Alanine tRNA (tRNA-Ala), predicted by tRNAscan-SE analysis; one of 11 nuclear tRNA genes containing the tDNA-anticodon AGC (converted to IGC in the mature tRNA), decodes GCU and GCC codons into alanine, one of 16 nuclear tRNAs for alanine 	XIII	321147	321219	-1
tK(CUU)E2	0	0.144031443666846	0.07	0.07	tK(CUU)E2	Lysine tRNA (tRNA-Lys), predicted by tRNAscan-SE analysis; a small portion is imported into mitochondria via interaction with mt lysyl-tRNA synthetase Msk1p and is necessary to decode AAG codons at high temperature, when base modification of mt-enco /.../NA-Lys is reduced 	V	435752	435824	-1
YDL042C	0.063302878486906	0.144157973918024	245.68	256.7	SIR2	Conserved NAD+ dependent histone deacetylase of the Sirtuin family involved in regulation of lifespan; plays roles in silencing at HML, HMR, telomeres, and the rDNA locus; negatively regulates initiation of DNA replication 	IV	376757	378445	-1
YBL100W-C	-0.117914202865769	0.14428447327536	3.95	3.64	YBL100W-C	Putative protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching 	II	28427	28546	1
YOR319W	0.00613673187608833	0.144410941885664	178.29	179.05	HSH49	U2-snRNP associated splicing factor with similarity to the mammalian splicing factor SAP49; proposed to function as a U2-snRNP assembly factor along with Hsh155p and binding partner Cus1p; contains two RNA recognition motifs (RRM) 	XV	912822	913463	1
YEL076C-A	-0.111480947475747	0.144537386137112	14.12	13.07	YEL076C-A	Putative protein of unknown function 	V	4185	5114	-1
YGL217C	0.085575731706074	0.144663797245236	1.8	1.91	YGL217C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF KIP3/YGL216W 	VII	84839	85180	-1
YJL056C	0.0128988595896833	0.144790180153615	262.78	265.14	ZAP1	Zinc-regulated transcription factor; binds to zinc-responsive promoters to induce transcription of certain genes in presence of zinc, represses other genes in low zinc; regulates its own transcription; contains seven zinc-finger domains 	X	330431	333073	-1
YOR072W	0.0879607024441792	0.144916568579081	11.93	12.68	YOR072W	Dubious open reading frame unlikely to encode a protein, based on experimental and comparative sequence data; partially overlaps the dubious gene YOR072W-A; diploid deletion strains are methotrexate, paraquat and wortmannin sensitive 	XV	461502	461816	1
YOR055W	-0.183292601647508	0.145042929510703	6.37	5.61	YOR055W	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data 	XV	429478	429912	1
YHR213W-A	-0.077637411394266	0.145169259954451	13.17	12.48	YHR213W-A	Putative protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching 	VIII	540549	540782	1
YCR063W	0.0884358845509674	0.145295553169333	37.49	39.86	BUD31	Component of the SF3b subcomplex of the U2 snRNP; diploid mutants display a random budding pattern instead of the wild-type bipolar pattern 	III	228318	228791	1
YJL222W-B	-0.0897849261798846	0.145421809688032	11.27	10.59	YJL222W-B	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	X	9346	9483	1
YLL037W	0.168480138987155	0.145548051888009	8.88	9.98	YLL037W	Dubious open reading frame unlikely to encode a functional protein; overlaps 3' end of essential PRP19 gene encoding an RNA splicing factor 	XII	66562	66942	1
YBL022C	0.0217068762205168	0.145674280994557	1623.37	1647.98	PIM1	ATP-dependent Lon protease, involved in degradation of misfolded proteins in mitochondria; required for biogenesis and maintenance of mitochondria 	II	177874	181275	-1
YOR264W	-0.0113610364329803	0.145800485905974	534.17	529.98	DSE3	Daughter cell-specific protein, may help establish daughter fate 	XV	818866	820158	1
YLR076C	0.295366973715593	0.145926683488383	264.44	324.52	YLR076C	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the essential gene RPL10 which encodes the ribosomal protein L10 	XII	283185	283607	-1
YNL028W	0.0081739314457001	0.146052847524215	1.76	1.77	YNL028W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data 	XIV	578679	578996	1
snR72	0.0493880269621638	0.146178982799648	4.02	4.16	SNR72	C/D box small nucleolar RNA (snoRNA), guides 2'-O-methylation of large subunit (LSU) rRNA at position A876 	XIII	298554	298651	1
YBR094W	-0.00907781679845041	0.146305108579633	419.29	416.66	PBY1	Putative tubulin tyrosine ligase associated with P-bodies 	II	432036	434297	1
